STG,SCG,STR,LPR,PEG, UNS
0.18181818181818182,0.7999999999999999,-0.34491547502981296,-0.34428278556084485,0.5555555555555556,0.5
0.10101010101010102,0.6666666666666666,-0.2849447217169643,-0.46845806646628385,0.26262626262626265,0.25
0.20202020202020204,0.5777777777777778,-0.2571732111997484,-0.8929667326293891,0.25252525252525254,0.5
0.09090909090909091,0.6666666666666666,-0.6612657218420523,-0.28674012820325384,0.5959595959595959,0.5
0.18181818181818182,0.5666666666666667,-0.558193681999393,-0.41505819683333534,0.8282828282828283,0.0
0.08080808080808081,0.6444444444444444,-0.5354619749588228,-0.7280720975706046,0.10101010101010102,0.25
0.09090909090909091,0.6777777777777777,-0.4470311762197292,-0.827847022915593,0.010101010101010102,0.25
0.06060606060606061,0.8555555555555555,-0.7238089682888883,-0.2955300082638896,0.5656565656565657,0.5
0.15151515151515152,0.8777777777777778,-0.7708885368512727,-0.41434967374025533,0.5151515151515151,0.5
0.20202020202020204,0.7555555555555555,-0.6934649646376853,-0.5870735134609202,0.2828282828282829,0.25
0.24242424242424243,0.6444444444444444,-0.6797513431063347,-0.9115551019733618,0.2828282828282829,0.5
0.25252525252525254,0.11111111111111112,-0.018619523136139328,-0.09441930991591516,0.15151515151515152,1.0
0.32323232323232326,0.22222222222222224,-0.025992735083586488,-0.2688602819523612,0.24242424242424243,1.0
0.29292929292929293,0.06666666666666667,-0.12073522432605543,-0.5779835472706633,0.5151515151515151,0.5
0.2828282828282829,0.11111111111111112,-0.08572440373324947,-0.2976555775431297,0.32323232323232326,0.25
0.30303030303030304,0.08888888888888889,-0.4141433985150671,-0.07860461593437085,0.6767676767676768,0.5
0.27272727272727276,0.13333333333333333,-0.34491547502981296,-0.34428278556084485,0.5858585858585859,0.5
0.31313131313131315,0.11111111111111112,-0.36833571697941225,-0.4801779065471315,0.7575757575757576,0.0
0.29292929292929293,0.16666666666666666,-0.2512057881508878,-0.7085230528278766,0.08080808080808081,1.0
0.30303030303030304,0.22222222222222224,-0.4998678022483165,-0.37626019347750056,0.5353535353535354,0.5
0.2828282828282829,0.17777777777777778,-0.6728563004852589,-0.43117297694450085,0.787878787878788,0.0
0.25757575757575757,0.19999999999999998,-0.46496216444683924,-0.4733573111079523,0.10101010101010102,1.0
0.2676767676767677,0.06666666666666667,-0.48872667385095314,-0.8337069429560168,0.10101010101010102,0.25
0.2777777777777778,0.11111111111111112,-0.736461068376167,-0.20550563837829228,0.30303030303030304,0.25
0.2474747474747475,0.11111111111111112,-0.7035445715909767,-0.3640839826092482,0.20202020202020204,1.0
0.29797979797979796,0.22222222222222224,-0.8345984875335094,-0.5661074225320322,0.2828282828282829,0.25
0.32323232323232326,0.13333333333333333,-0.7166461219240986,-0.8759392109434141,0.24242424242424243,0.25
0.29797979797979796,0.2777777777777778,-0.2541512678199178,-0.15812197344355117,0.6767676767676768,0.5
0.3181818181818182,0.35555555555555557,-0.261524479767365,-0.33256294547999726,0.6262626262626263,0.5
0.25252525252525254,0.3222222222222222,-0.08888024898493704,-0.5021046728747749,0.26262626262626265,0.25
0.27272727272727276,0.11111111111111112,-0.005833521177003614,-0.7148393436557052,0.25252525252525254,0.25
0.2505050505050505,0.3333333333333333,-0.2950243286702557,-0.24546853561461188,0.030303030303030304,1.0
0.3282828282828283,0.2777777777777778,-0.352527771640446,-0.36575318110108357,0.797979797979798,0.0
0.27272727272727276,0.34444444444444444,-0.27592663620774477,-0.45699037869111153,0.2828282828282829,0.25
0.29292929292929293,0.3222222222222222,-0.30730344222249156,-0.8388104060794148,0.18181818181818182,0.25
0.29292929292929293,0.3333333333333333,-0.5293893691186334,-0.16620333041110685,0.6767676767676768,0.5
0.2606060606060606,0.3111111111111111,-0.6263600840405752,-0.3838372458337056,0.5656565656565657,0.5
0.32323232323232326,0.2833333333333333,-0.46366155833958156,-0.8607851062310041,0.3434343434343435,0.5
0.25353535353535356,0.29444444444444445,-0.509813507329751,-0.6836663264800213,0.09090909090909091,1.0
0.2909090909090909,0.34444444444444444,-0.7911529335491843,-0.34579569939489674,0.24242424242424243,0.25
0.32626262626262625,0.35555555555555557,-0.8827395775399657,-0.45046986938155353,0.8080808080808082,0.0
0.25757575757575757,0.33888888888888885,-0.809294287358952,-0.7461561623032267,0.15151515151515152,0.25
0.29797979797979796,0.2777777777777778,-0.6526970865786762,-0.8771520386478449,0.19191919191919193,0.25
0.2606060606060606,0.2777777777777778,-0.2611132613769219,-0.37330626654531573,0.7777777777777778,0.0
0.29292929292929293,0.2777777777777778,-0.261524479767365,-0.33256294547999726,0.5757575757575757,0.5
0.24545454545454545,0.3,-0.024347861521814174,-0.43183356621363506,0.29292929292929293,0.25
0.27272727272727276,0.3111111111111111,-0.12015187220835508,-0.5064996129050927,0.26262626262626265,0.25
0.302020202020202,0.35555555555555557,-0.27674907298863094,-0.37550373656047464,0.8787878787878788,0.0
0.30303030303030304,0.3,-0.279560650785804,-0.3554983210303419,0.5454545454545455,0.5
0.2474747474747475,0.2888888888888889,-0.32722357146588865,-0.5458019208722782,0.27272727272727276,0.25
0.29797979797979796,0.3222222222222222,-0.21630015034941055,-0.8056201704583283,0.10101010101010102,0.25
0.29292929292929293,0.3333333333333333,-0.5485922443724731,-0.3321065746925925,0.6767676767676768,0.5
0.26262626262626265,0.3111111111111111,-0.584664586409351,-0.3779773257932818,0.5959595959595959,0.5
0.30808080808080807,0.2833333333333333,-0.6004725317483174,-0.49240205123932973,0.5454545454545455,0.5
0.32323232323232326,0.3,-0.42817256842040397,-0.8863982894958853,0.30303030303030304,0.5
0.302020202020202,0.3277777777777778,-0.781895763376779,-0.48729858811593185,0.8484848484848485,0.0
0.2787878787878788,0.2833333333333333,-0.8063775267704503,-0.3887364904753741,0.33333333333333337,0.25
0.2606060606060606,0.34444444444444444,-0.8610693919434673,-0.5290265514919785,0.30303030303030304,0.25
0.32323232323232326,0.3111111111111111,-0.6254037453878319,-0.9957195518185352,0.5858585858585859,0.0
0.33232323232323235,0.6111111111111112,0.03538380712784882,-0.40303827062286657,0.797979797979798,0.0
0.29797979797979796,0.6555555555555556,-0.258712901970192,-0.35256836101013,0.5555555555555556,0.5
0.28787878787878785,0.7111111111111111,-0.10187661652673032,-0.6365348138509554,0.4545454545454546,0.5
0.2676767676767677,0.6666666666666666,-0.19908641611185773,-0.7011981527773469,0.07070707070707072,1.0
0.3181818181818182,0.7666666666666666,-0.17940537153164643,-0.841236061488276,0.7070707070707071,0.0
0.2828282828282829,0.8666666666666667,-0.4347520626674932,-0.23450515245079018,0.6666666666666667,0.5
0.3282828282828283,0.6777777777777777,-0.4345129780043075,-0.3874757289469976,0.8181818181818182,0.0
0.2828282828282829,0.7222222222222222,-0.3255786979041163,-0.708775205133552,0.13131313131313133,0.25
0.25757575757575757,0.8333333333333333,-0.2636188035749806,-0.7714692594384868,0.25252525252525254,0.25
0.30808080808080807,0.6111111111111112,-0.5057300425058484,-0.18327878592102767,0.33636363636363636,0.25
0.30303030303030304,0.9444444444444444,-0.5277444955568612,-0.3291766146723807,0.8383838383838383,0.5
0.3282828282828283,1.0,-0.4731578131751726,-0.5663116410137615,0.7676767676767677,0.0
0.3151515151515151,0.888888888888889,-0.5690670066530423,-1.0184027750632048,0.5050505050505051,0.0
0.302020202020202,0.7777777777777777,-0.9593407129726668,-0.3592326717915256,0.6666666666666667,0.0
0.2676767676767677,0.8444444444444444,-0.7945478634640577,-0.3972742182303345,0.2828282828282829,0.25
0.25757575757575757,0.7999999999999999,-0.6619542567510814,-0.7356491499268096,0.14141414141414144,0.25
0.29797979797979796,0.6666666666666666,-0.6268095342864184,-0.9857168440534689,0.2828282828282829,0.5
0.393939393939394,0.05555555555555556,-0.012413015424092885,-0.06294620661061011,0.3434343434343435,0.25
0.4040404040404041,0.19999999999999998,-0.2344702232397065,-0.2981598821544803,0.6767676767676768,0.5
0.4545454545454546,0.044444444444444446,-0.11031134991824942,-0.5765185672605573,0.07070707070707072,1.0
0.48484848484848486,0.13333333333333333,-0.19346326051751167,-0.7412089838376124,0.7171717171717171,0.0
0.4040404040404041,0.13333333333333333,-0.4133209617341809,-0.16009125806500774,0.6565656565656566,0.5
0.41414141414141414,0.19999999999999998,-0.300408399601416,-0.3584282810505538,0.5050505050505051,0.5
0.38383838383838387,0.11111111111111112,-0.3494771091800872,-0.5387291731274237,0.26262626262626265,0.25
0.37373737373737376,0.06666666666666667,-0.22391244696004353,-0.8270905659985671,0.10101010101010102,0.25
0.41414141414141414,0.09999999999999999,-0.5792805154781908,-0.26501758035733985,0.5858585858585859,0.5
0.38383838383838387,0.011111111111111112,-0.5145090433518822,-0.34771705019240745,0.30303030303030304,0.25
0.33333333333333337,0.044444444444444446,-0.44387533096804144,-0.6233979275839477,0.10101010101010102,1.0
0.42424242424242425,0.16666666666666666,-0.5783241768254477,-0.8768998863421695,0.4040404040404041,0.5
0.4444444444444445,0.08888888888888889,-0.8029825968555768,-0.3372579716399363,0.5656565656565657,0.5
0.393939393939394,0.16666666666666666,-0.8134064712633828,-0.3387229516500423,0.29292929292929293,0.25
0.42424242424242425,0.2333333333333333,-0.8281528951582771,-0.6876048957229345,0.48484848484848486,0.5
0.4646464646464647,0.22222222222222224,-0.6586645096275369,-1.0615957184493572,0.6565656565656566,0.0
0.3686868686868687,0.26999999999999996,-0.16431468018223758,-0.2678996065536059,0.35353535353535354,0.25
0.33333333333333337,0.3,-0.1620864545027649,-0.3593889564493092,0.10101010101010102,1.0
0.34848484848484845,0.3322222222222222,-0.014268254568522723,-0.6548230970653071,0.13131313131313133,0.25
0.48484848484848486,0.3333333333333333,-0.06498183770896619,-0.6721507048809031,0.7777777777777778,0.0
0.494949494949495,0.2722222222222222,-0.37642618291641683,-0.19570714909495535,0.8686868686868687,0.0
0.3373737373737374,0.3277777777777778,-0.29900261070282946,-0.3684309888156202,0.30303030303030304,0.25
0.36363636363636365,0.3222222222222222,-0.3182054859566691,-0.5343342330971058,0.13131313131313133,1.0
0.393939393939394,0.2888888888888889,-0.29828535671327205,-0.8273427183042424,0.14141414141414144,0.25
0.43434343434343436,0.33888888888888885,-0.5189654947108274,-0.16473835040100088,0.6464646464646465,0.5
0.4444444444444445,0.35555555555555557,-0.526922058775975,-0.4106632568030175,0.5252525252525253,0.5
0.4545454545454546,0.3322222222222222,-0.6060956873426635,-0.45239122017906425,0.5151515151515151,0.5
0.5,0.3066666666666667,-0.4963389704615861,-0.8551773384962555,0.8383838383838383,0.0
0.4696969696969697,0.2866666666666667,-0.7356386315952809,-0.28699228050892917,0.5959595959595959,0.5
0.4797979797979798,0.35555555555555557,-0.779906622360492,-0.42581736151542765,0.5454545454545455,0.5
0.3515151515151515,0.3655555555555556,-0.7794284530341204,-0.7317585145078425,0.18181818181818182,0.25
0.3888888888888889,0.2888888888888889,-0.6741281875119886,-0.9515659330336272,0.30303030303030304,0.5
0.4494949494949495,0.43333333333333335,0.012891184750464482,-0.2429949463818047,0.888888888888889,0.0
0.43434343434343436,0.5,-0.24348830874892607,-0.3096275699296527,0.898989898989899,0.0
0.33333333333333337,0.37777777777777777,-0.03535508804732053,-0.5047824805893115,0.12121212121212122,1.0
0.4040404040404041,0.3666666666666667,-0.08291282593607643,-0.31766099307326245,0.9090909090909092,0.0
0.3434343434343435,0.4444444444444445,-0.3679914495248977,-0.2557233956853535,0.6161616161616161,0.5
0.38383838383838387,0.39999999999999997,-0.4106145667283366,-0.5575217609531258,0.787878787878788,0.0
0.35353535353535354,0.4222222222222222,-0.2492166471346009,-0.6470418262273725,0.16161616161616163,0.25
0.41414141414141414,0.5444444444444444,-0.3248901629950872,-0.2598661834099961,0.9292929292929294,0.0
0.42424242424242425,0.39999999999999997,-0.6510809320974321,-0.13230457169694052,0.25252525252525254,0.25
0.43434343434343436,0.4222222222222222,-0.599889179630617,-0.4209181168737592,0.494949494949495,0.5
0.4444444444444445,0.3666666666666667,-0.5405017784354686,-0.6165773321447687,0.8585858585858586,0.0
0.4040404040404041,0.4666666666666666,-0.49915054825875915,-0.8351719229661227,0.16161616161616163,0.25
0.4646464646464647,0.4888888888888889,-0.910855355511696,-0.2504157140802262,0.6666666666666667,0.5
0.38383838383838387,0.43333333333333335,-0.777095044563319,-0.4458227770455604,0.30303030303030304,0.25
0.393939393939394,0.4666666666666666,-0.7738052974397744,-0.771769345568108,0.19191919191919193,0.25
0.494949494949495,0.37777777777777777,-0.8118667804929391,-0.8791213232693014,0.7171717171717171,0.0
0.4646464646464647,0.7111111111111111,-0.19839788120282859,-0.252289131053791,0.6060606060606061,0.5
0.4444444444444445,0.6111111111111112,-0.07811210712261649,-0.276185182002891,0.8383838383838383,0.0
0.3686868686868687,0.7555555555555555,-0.015674043467109253,-0.6448203893002405,0.18181818181818182,0.25
0.4545454545454546,0.7222222222222222,-0.058880512788248546,-1.0181026889335834,0.5555555555555556,0.0
0.4646464646464647,0.8666666666666667,-0.36236829393055164,-0.295734226745619,0.898989898989899,0.0
0.37373737373737376,0.6111111111111112,-0.386610972661037,-0.3501427056012687,0.30303030303030304,0.25
0.38383838383838387,0.6555555555555556,-0.23598119492962183,-0.6655822617473992,0.20202020202020204,0.25
0.494949494949495,0.7111111111111111,-0.24476019577565555,-0.8300205260187791,0.21212121212121213,0.25
0.5,0.911111111111111,-0.6969937964244157,-0.10815636844216522,0.9393939393939394,0.0
0.4444444444444445,0.7666666666666666,-0.595088460817157,-0.3794423058033877,0.5757575757575757,0.5
0.3686868686868687,0.6333333333333333,-0.5376902006382955,-0.6365827476749014,0.25252525252525254,0.25
0.494949494949495,1.0,-0.4155204683331253,-0.9764226593814825,0.47474747474747475,0.0
0.4494949494949495,0.7777777777777777,-0.8322650790627079,-0.28017168506975,0.6464646464646465,0.5
0.42424242424242425,0.7777777777777777,-0.7083452904044366,-0.40555979367961964,0.8080808080808082,0.0
0.37373737373737376,0.6666666666666666,-0.7464067734576014,-0.512911771380813,0.5050505050505051,0.5
0.4040404040404041,0.6777777777777777,-0.6163856598786124,-0.984251864043363,0.6767676767676768,0.0
0.6060606060606061,0.15555555555555556,-0.21386155908728033,-0.142259345638061,0.6666666666666667,0.5
0.5555555555555556,0.11111111111111112,-0.2462998865460991,-0.28962215439951994,0.29292929292929293,0.25
0.686868686868687,0.2111111111111111,-0.1305757466161611,-0.5079645929151987,0.10101010101010102,1.0
0.7373737373737373,0.22222222222222224,0.02824967984358745,-0.7304498191555201,0.26262626262626265,0.25
0.787878787878788,0.16666666666666666,-0.37080302732207077,-0.2357179801552208,0.6363636363636364,0.5
0.5555555555555556,0.11111111111111112,-0.31223806290780853,-0.34989055329559343,0.10101010101010102,1.0
0.5959595959595959,0.19999999999999998,-0.24582171721972748,-0.5955633073919346,0.09090909090909091,1.0
0.6464646464646465,0.09999999999999999,-0.2526115770494743,-0.6985203450628102,0.5050505050505051,0.5
0.6060606060606061,0.2111111111111111,-0.562066781240638,-0.16059556267635836,0.10101010101010102,1.0
0.6969696969696969,0.022222222222222223,-0.6041065463263766,-0.3909099935785601,0.29292929292929293,0.25
0.787878787878788,0.2333333333333333,-0.6174471813226845,-0.7497946454165186,0.7575757575757576,0.0
0.6262626262626263,0.15555555555555556,-0.42817256842040397,-0.8863982894958853,0.15151515151515152,0.25
0.7070707070707071,0.19999999999999998,-0.9046488477996495,-0.21894261077492116,0.6666666666666667,0.5
0.7575757575757576,0.016666666666666666,-0.7694827479526861,-0.42435238150532173,0.5353535353535354,0.5
0.5555555555555556,0.18888888888888888,-0.6726172158220732,-0.5841435534407082,0.11111111111111112,1.0
0.8585858585858586,0.05555555555555556,-0.8361094592234246,-0.9335298021249511,0.686868686868687,0.0
0.787878787878788,0.3,-0.11582932272126674,-0.15908264884230652,0.6262626262626263,0.5
0.8080808080808082,0.3222222222222222,-0.018963790590653888,-0.31887382077769305,0.5151515151515151,0.5
0.9090909090909092,0.2888888888888889,-0.11651785763029589,-0.6079916705658623,0.797979797979798,0.0
0.7676767676767677,0.2866666666666667,0.043713357728039165,-0.84047960457125,0.3434343434343435,0.5
0.7272727272727273,0.35555555555555557,-0.47223019360295776,-0.27037319578641306,0.6060606060606061,0.5
0.6060606060606061,0.2788888888888889,-0.36576322384542503,-0.3472127455810568,0.30303030303030304,0.25
0.5252525252525253,0.31999999999999995,-0.2632745361204661,-0.5470147485767088,0.30303030303030304,0.25
0.6060606060606061,0.34444444444444444,-0.20083647246495884,-0.9156499558740583,0.5858585858585859,0.0
0.5151515151515151,0.2833333333333333,-0.5494146811533593,-0.2506199325619557,0.6464646464646465,0.5
0.5858585858585859,0.3277777777777778,-0.6069181241235496,-0.37090457804842736,0.30303030303030304,0.25
0.6161616161616161,0.2866666666666667,-0.4965780551247719,-0.7022067620000481,0.24242424242424243,0.25
0.7777777777777778,0.2966666666666667,-0.5053570559708056,-0.8666450262714279,0.2828282828282829,0.5
0.797979797979798,0.3111111111111111,-0.8891851699151978,-0.3289723961906512,0.6666666666666667,0.5
0.686868686868687,0.3,-0.7694827479526861,-0.42435238150532173,0.5757575757575757,0.5
0.5858585858585859,0.3322222222222222,-0.6723781311588874,-0.7371141299369156,0.21212121212121213,0.25
0.7777777777777778,0.3222222222222222,-0.6560920164935494,-0.9286305574832825,0.686868686868687,0.0
0.7171717171717171,0.5277777777777778,-0.10317722263398806,-0.24910701872790383,0.5959595959595959,0.5
0.5858585858585859,0.3866666666666666,-0.021775368387826934,-0.2988684052475603,0.31313131313131315,0.25
0.888888888888889,0.37222222222222223,-0.12073522432605543,-0.5779835472706633,0.787878787878788,0.0
1.0,0.5444444444444444,0.025438102046414404,-0.7104444036253874,0.6969696969696969,0.0
0.7373737373737373,0.47777777777777775,-0.3166945142667539,-0.16691185350418689,0.6565656565656566,0.5
0.6161616161616161,0.3666666666666667,-0.33589738952059356,-0.3328150977856726,0.2828282828282829,0.25
0.5151515151515151,0.4444444444444445,-0.33401343129563543,-0.6487589585431537,0.23232323232323235,0.25
0.8383838383838383,0.4888888888888889,-0.3828430562111208,-0.9820304271162311,0.6666666666666667,0.0
0.6666666666666667,0.4222222222222222,-0.5522262589505323,-0.23061451703182292,0.6262626262626263,0.5
0.5858585858585859,0.38888888888888884,-0.49366129453627006,-0.34478709017219555,0.30303030303030304,0.25
0.5282828282828284,0.4555555555555555,-0.4889657585141389,-0.6807363664598094,0.22222222222222224,0.25
0.6666666666666667,0.39999999999999997,-0.5275054108936753,-0.48214719116858806,0.8383838383838383,0.0
0.6262626262626263,0.4111111111111111,-0.8260585713506615,-0.24869858176444498,0.6464646464646465,0.5
0.5252525252525253,0.4888888888888889,-0.8125840344824966,-0.4202095937806791,0.5252525252525253,0.5
0.5050505050505051,0.4444444444444445,-0.673783920057474,-0.7271114221718493,0.20202020202020204,0.25
0.7171717171717171,0.5111111111111111,-0.8806165346518217,-0.9193843066352422,0.8686868686868687,0.0
0.6464646464646465,0.6111111111111112,-0.13105391594253266,-0.20202343992278388,0.6363636363636364,0.5
0.5252525252525253,0.9444444444444444,-0.024586946184999965,-0.2788629897174276,0.25252525252525254,0.25
0.6262626262626263,0.6888888888888889,-0.15879670737922025,-0.6853355249718567,0.25252525252525254,0.5
0.9191919191919192,0.6444444444444444,-0.14590552262875575,-0.9283304713536614,0.888888888888889,0.0
0.6262626262626263,0.7444444444444445,-0.39247321291856896,-0.15716129804479584,0.6666666666666667,0.5
0.5858585858585859,0.6444444444444444,-0.282372228582977,-0.33549290550020916,0.29292929292929293,0.25
0.898989898989899,0.7555555555555555,-0.41939356757437035,-0.7219600252245055,0.9090909090909092,0.0
0.7272727272727273,0.6666666666666666,-0.358017025362935,-0.8561380138950109,0.4545454545454546,0.5
0.686868686868687,0.7,-0.6648997364201115,-0.18524807054248424,0.6666666666666667,0.5
0.5656565656565657,0.6666666666666666,-0.5818530086121779,-0.39798274132341455,0.5050505050505051,0.5
0.5454545454545455,0.5666666666666667,-0.4833426029197928,-0.720747197520075,0.19191919191919193,0.25
0.6161616161616161,0.8666666666666667,-0.5899147554686541,-1.0213327350834165,0.5858585858585859,0.0
0.787878787878788,0.6777777777777777,-0.7133850938810823,-0.2940650282537836,0.6060606060606061,0.5
0.5454545454545455,0.911111111111111,-0.6993272048952172,-0.39409210590444727,0.7777777777777778,0.0
0.5050505050505051,0.8333333333333333,-0.7585807042185085,-0.7288285544876305,0.26262626262626265,0.5
0.6666666666666667,1.0,-0.669910820816229,-0.9815740563288262,0.7474747474747475,0.0
0.0,0.11111111111111112,-0.48464320902705055,-0.3333194023970232,0.05050505050505051,0.75
0.05050505050505051,0.05555555555555556,-0.4889657585141389,-0.6807363664598094,0.14141414141414144,0.25
0.08080808080808081,0.19999999999999998,-0.572356753776587,-0.6924562065406571,0.8585858585858586,0.0
0.20202020202020204,0.22222222222222224,-0.6146356035255114,-0.7698000609466514,0.8585858585858586,0.0
0.22222222222222224,0.24444444444444444,-0.8959750297449447,-0.4319294338615268,0.9090909090909092,0.0
0.14141414141414144,0.15555555555555556,-0.6593817636170941,-0.602683988960735,0.30303030303030304,0.25
0.16161616161616163,0.17777777777777778,-0.7636205076951543,-0.6173337890617946,0.5050505050505051,0.5
0.12121212121212122,0.13333333333333333,-0.6861969354815669,-0.7900576287824594,0.15151515151515152,0.25
0.20202020202020204,0.22222222222222224,-0.8090552026957661,-0.8991267387994342,0.8080808080808082,0.0
0.16161616161616163,0.2777777777777778,0.0036340145780592026,-0.10149205766076962,0.07070707070707072,0.75
0.11111111111111112,0.3222222222222222,-0.20144854366318748,-0.0793131390274509,0.6666666666666667,0.5
0.18181818181818182,0.2888888888888889,0.0041121839044308064,-0.40743321065318444,0.04040404040404041,0.75
0.21212121212121213,0.35555555555555557,-0.190307415265824,-0.5367598885059672,0.8080808080808082,0.0
0.13131313131313133,0.3111111111111111,-0.08219557194651902,-0.7765727225618846,0.32323232323232326,0.5
0.23232323232323235,0.3222222222222222,-0.4437701481767128,-0.2459728402259625,0.888888888888889,0.0
0.10101010101010102,0.3,-0.3015751038368166,-0.5013961497816949,0.05050505050505051,0.75
0.22222222222222224,0.34444444444444444,-0.3140933020522383,-0.9417674437502903,0.8080808080808082,0.0
0.0,0.2777777777777778,-0.5085416203030214,-0.16327337039089493,0.07070707070707072,0.75
0.05050505050505051,0.3222222222222222,-0.5849036710725369,-0.2250067492970744,0.32323232323232326,0.25
0.10101010101010102,0.3333333333333333,-0.5652226264923256,-0.36504465800800356,0.5555555555555556,0.5
