X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
0.375,0.2857142857142857,-0.9088437037945524,-0.5339608910623613,0.952258064516129,0.2994486560992419,-0.8168704486850454,-0.06974761447231019,-0.6808322826208861,0.014768392969003064,0.2555555555555556,0.0,0.0
0.375,0.2857142857142857,-0.7702359099160461,-1.186059291551565,0.921290322580645,0.2818745692625776,-0.8591542297165643,-0.050708888883668674,-0.6863355838151972,-0.3593246060217842,0.5,0.0,0.0
0.5,0.5714285714285714,-0.7702359099160461,-1.186059291551565,0.9754838709677419,0.2894555478980014,-0.8204423421616938,-0.2267436312831879,-0.6787538593852827,0.36226575903825975,0.4,0.0,0.0
0.5,0.5714285714285714,-0.943495652264179,-0.3709362909400604,0.9316129032258065,0.43211578221915925,-0.8025904529522282,-0.06895928509467415,-0.7054992360770407,-0.2872334928381292,0.35555555555555557,0.0,0.0
0.625,0.5714285714285714,-0.40996059731846685,-0.2575299141303734,0.9741935483870968,0.2108890420399724,-0.5225793018860588,-0.16001493034931935,-0.6862964230478992,0.1932420378387799,0.30000000000000004,0.0,0.0
0.375,0.2857142857142857,-0.5878056156337043,-0.29533203973360245,0.8838709677419355,0.07856650585802893,-0.0715477419223147,-0.06825913661136958,-0.3880311308249955,-0.008918405383226385,0.15555555555555556,0.0,0.0
0.375,0.2857142857142857,-0.5878056156337043,-0.29533203973360245,0.889032258064516,0.17608545830461753,-0.11840947587824581,-0.08106420053787627,-0.4432867310488497,-0.1287346001748124,0.6,0.0,0.0
0.375,0.2857142857142857,-0.8395398068552993,-0.8600100913069632,0.9574193548387098,0.46829772570640943,-0.8286067850399663,-0.10645149291689035,-0.4976796333646241,0.33250146654975554,0.1,0.0,0.0
0.375,0.14285714285714285,0.015033336251261062,-0.5079748631685173,0.9225806451612903,0.339421088904204,-0.737025209077509,-0.0610358658965399,-0.6334460695485997,0.18392796081318177,0.20000000000000004,0.0,0.0
0.375,0.14285714285714285,0.11898918166014082,-0.9970486635354201,0.9470967741935483,0.3793935217091661,-0.7679189811046178,-0.11784273338513765,-0.6601522854730597,0.08699535279735687,0.5,0.0,0.0
0.375,0.14285714285714285,0.11898918166014082,-0.9970486635354201,0.9470967741935483,0.3793935217091661,-0.7679189811046178,-0.11784273338513765,-0.6601522854730597,0.08699535279735687,0.5,0.0,0.0
0.375,0.14285714285714285,0.04968528472088764,-0.6709994632908182,0.9419354838709677,0.39007580978635426,-0.7722388573861998,-0.05857348773341316,-0.608060104416752,0.005522239265754403,0.35555555555555557,0.0,0.0
0.375,0.14285714285714285,-0.8395398068552993,-0.8600100913069632,0.9574193548387098,0.46829772570640943,-0.8286067850399663,-0.10645149291689035,-0.7255779941079484,0.3962854842513289,0.20000000000000004,0.0,0.0
0.375,0.14285714285714285,-0.8048878583856727,-1.023034691429264,0.9238709677419354,0.27429359062715375,-0.8528441852423063,-0.05293701413077418,-0.7377349571263039,-0.1620190371337627,0.5,0.0,0.0
0.375,0.14285714285714285,-0.7852692461673072,-0.6780844283830478,0.953548387096774,0.15644383184011026,-0.811029038415467,-0.10053311288429687,-0.5437847564115965,-0.11388641559173501,0.2555555555555556,0.0,0.0
0.125,0.0,-0.23211557900322946,-0.21972778852714442,0.8425806451612903,0.02825637491385252,-0.03314529861568653,-0.03520681796666588,-0.47723489107746664,-0.01681796093121124,0.5555555555555556,0.0,0.0
0.125,0.0,-0.26676752747285604,-0.0567031884048435,0.8761290322580644,0.04169538249483115,-0.04765327534334549,-0.09137260792791423,-0.511679764757914,-0.15175403359527243,0.05555555555555555,0.0,0.0
0.125,0.0,-0.5185017186944512,-0.6213812399782043,0.9109677419354838,0.1729841488628532,-0.1222574362020764,-0.1629917868146942,-0.40788759083204007,-0.052659747555990344,0.6,0.0,0.0
0.125,0.0,-0.5185017186944512,-0.6213812399782043,0.9109677419354838,0.1729841488628532,-0.1222574362020764,-0.1629917868146942,-0.3901095540605989,-0.35641577145248315,0.6555555555555554,0.0,0.0
0.125,0.0,0.04968528472088764,-0.6709994632908182,0.9587096774193548,0.2556857339765679,-0.5462023408617739,-0.09939587606996728,-0.5701249880798068,0.12338052600093158,0.5,0.0,0.0
0.125,0.0,0.015033336251261062,-0.5079748631685173,0.9225806451612903,0.339421088904204,-0.737025209077509,-0.0610358658965399,-0.6083215632079132,0.1802159146674125,0.2555555555555556,0.0,0.0
0.125,0.0,-0.05427056068799211,-0.1819256629239154,0.9341935483870967,0.35182632667126124,-0.7452946473510264,-0.051523190672514776,-0.6543221607897973,0.24272125753607157,0.30000000000000004,0.0,0.0
0.125,0.0,0.04968528472088764,-0.6709994632908182,0.9419354838709677,0.39007580978635426,-0.7722388573861998,-0.05857348773341316,-0.6271583919808051,0.033939933598994776,0.4555555555555555,0.0,0.0
0.125,0.0,-0.9781476007338056,-0.2079116908177595,0.950967741935484,0.4024810475534115,-0.7874133536653922,-0.1629385368598945,-0.6932115436631048,0.18372419084613348,0.4555555555555555,0.0,0.0
0.125,0.0,-0.9781476007338056,-0.2079116908177595,0.950967741935484,0.4024810475534115,-0.7874133536653922,-0.1629385368598945,-0.5771054733928026,0.15753609785869965,0.5555555555555556,0.0,0.0
0.125,0.0,-0.9781476007338056,-0.2079116908177595,0.950967741935484,0.4024810475534115,-0.7874133536653922,-0.1629385368598945,-0.5771054733928026,0.15753609785869965,0.6555555555555554,0.0,0.0
0.375,0.42857142857142855,-0.6224575641033309,-0.1323074396113015,0.9419354838709677,0.11095796002756718,-0.09261512805056563,-0.1543432751995832,-0.4662674494561426,0.1788013931897991,0.4555555555555555,0.0,0.0
0.375,0.42857142857142855,-0.6224575641033309,-0.1323074396113015,0.9354838709677419,0.16264645072363887,-0.12071587577344423,-0.21491921788105425,-0.436763798620386,0.1428237599203211,0.7999999999999999,0.0,0.0
0.375,0.42857142857142855,-0.9781476007338056,-0.2079116908177595,0.9754838709677419,0.2894555478980014,-0.8204423421616938,-0.2267436312831879,-0.5553404803130333,0.08355499994098523,0.35555555555555557,0.0,0.0
0.5,0.2857142857142857,-0.6224575641033309,-0.1323074396113015,0.9419354838709677,0.11095796002756718,-0.09261512805056563,-0.1543432751995832,-0.417730875754123,0.15807948443749514,0.6555555555555554,0.0,0.0
0.5,0.2857142857142857,0.08433723319051424,-0.8340240634131192,0.904516129032258,0.503790489317712,-0.7208453320959809,-0.11041313986406613,-0.5864258407325632,0.018887979048869075,0.4555555555555555,0.0,0.0
0.5,0.2857142857142857,-0.9781476007338056,-0.2079116908177595,0.9625806451612903,0.4827705031013094,-0.8432250751522261,-0.18941282832182207,-0.7644673769812561,0.337288417561391,0.1,0.0,0.0
1.0,1.0,-0.1281597335943497,-0.7088015888940471,0.8451612903225807,0.019641626464507234,-0.03145133568489723,-0.1353907728067038,-0.5596280561798207,-0.5240928944966992,0.30000000000000004,0.0,0.0
1.0,1.0,-0.26676752747285604,-0.0567031884048435,0.8761290322580644,0.04169538249483115,-0.04765327534334549,-0.09137260792791423,-0.5448043876457491,-0.01135177669608134,0.30000000000000004,0.0,0.0
0.0,0.14285714285714285,-0.5878056156337043,-0.29533203973360245,0.889032258064516,0.17608545830461753,-0.11840947587824581,-0.08106420053787627,-0.5528436649601958,-0.42722820980322357,0.30000000000000004,0.0,0.0
0.0,0.0,-0.08892250915761869,-0.0189010628016145,0.921290322580645,0.3683666436940042,-0.6261077717652866,-0.1795787738122584,-0.6778387536162185,-0.24916210486754342,0.2555555555555556,0.0,0.0
0.0,0.0,0.08433723319051424,-0.8340240634131192,0.9329032258064516,0.4138525155065473,-0.656471360800883,-0.07917692737289778,-0.5323206011384423,0.3285856504369378,0.7,0.0,0.0
0.0,0.0,0.015033336251261062,-0.5079748631685173,0.9380645161290323,0.4869055823569952,-0.7075092802527352,-0.13993583071415977,-0.6159948562661102,0.09853903116876164,0.6555555555555554,0.0,0.0
0.0,0.0,0.015033336251261062,-0.5079748631685173,0.9225806451612903,0.339421088904204,-0.737025209077509,-0.0610358658965399,-0.608949006255324,0.020710040460579004,0.20000000000000004,0.0,0.0
0.0,0.0,0.08433723319051424,-0.8340240634131192,0.9819354838709676,0.3694004135079256,-0.768931149261234,-0.2500013682739119,-0.675564236287244,-0.03268499534953029,0.4555555555555555,0.0,0.0
0.0,0.0,0.11898918166014082,-0.9970486635354201,0.9470967741935483,0.3793935217091661,-0.7679189811046178,-0.11784273338513765,-0.5958769374679043,-0.03241330206013249,0.05555555555555555,0.0,0.0
0.0,0.0,0.04968528472088764,-0.6709994632908182,0.9419354838709677,0.39007580978635426,-0.7722388573861998,-0.05857348773341316,-0.6756949656828246,0.05466184235129873,0.35555555555555557,0.0,0.0
0.0,0.0,-0.8395398068552993,-0.8600100913069632,0.9574193548387098,0.46829772570640943,-0.8286067850399663,-0.10645149291689035,-0.502058777859694,0.3647670536734641,0.05555555555555555,0.0,0.0
0.0,0.0,-0.8395398068552993,-0.8600100913069632,0.9574193548387098,0.46829772570640943,-0.8286067850399663,-0.10645149291689035,-0.68649251714127,0.3242622943900234,0.20000000000000004,0.0,0.0
0.0,0.0,-0.8395398068552993,-0.8600100913069632,0.9574193548387098,0.46829772570640943,-0.8286067850399663,-0.10645149291689035,-0.6568581369099327,0.20093782341971636,0.20000000000000004,0.0,0.0
0.0,0.0,-0.8741917553249259,-0.6969854911846622,0.9651612903225806,0.5106822880771882,-0.8532105390334532,-0.0850753073464957,-0.7461272618601943,0.2367116867221461,0.35555555555555557,0.0,0.0
0.625,0.42857142857142855,-0.5531536671640777,-0.45835663985590336,0.9419354838709677,0.11957270847691247,-0.09498364350395636,-0.13273504501930208,-0.46455501047678877,0.19209920965056432,0.5,0.0,0.0
0.625,0.42857142857142855,-0.019618612218365528,-0.34495026304621634,0.9225806451612903,0.33011716057891116,-0.7320689088923819,-0.10784142696629179,-0.6294329093097795,-0.1825371759190184,0.6,0.0,0.0
0.875,0.5714285714285714,-0.6224575641033309,-0.1323074396113015,0.9419354838709677,0.11957270847691247,-0.09498364350395636,-0.13273504501930208,-0.4576398898615832,0.20161705664321075,0.5555555555555556,0.0,0.0
0.875,0.5714285714285714,0.015033336251261062,-0.5079748631685173,0.9496774193548386,0.290144727773949,-0.5799419742634492,-0.22211844783596696,-0.6014064425927076,0.18973376166005892,0.6555555555555554,0.0,0.0
0.875,0.5714285714285714,0.015033336251261062,-0.5079748631685173,0.9380645161290323,0.4869055823569952,-0.7075092802527352,-0.13993583071415977,-0.609837908093896,0.03589784165540366,0.5,0.0,0.0
0.875,0.5714285714285714,-0.05427056068799211,-0.1819256629239154,0.9341935483870967,0.35182632667126124,-0.7452946473510264,-0.051523190672514776,-0.5998900977067247,0.33405183467206767,0.2555555555555556,0.0,0.0
0.375,0.2857142857142857,-0.8741917553249259,-0.6969854911846622,0.9161290322580645,0.30634045485871814,-0.8207959117637764,-0.028374788416438333,-0.7446500777415095,-0.1715368841264091,0.1,0.0,0.0
0.25,0.2857142857142857,-0.19746363053360289,-0.38275238864944533,0.8412903225806452,0.023776705720192973,-0.029321437205060252,-0.044408628173419194,-0.5013397661840007,-0.11564055368109555,0.15555555555555556,0.0,0.0
0.25,0.2857142857142857,-0.5531536671640777,-0.45835663985590336,0.6490322580645161,0.0044796691936595445,-0.00976155535895332,-0.011825593230730467,-0.4576398898615832,0.20161705664321075,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,0.015033336251261062,-0.5079748631685173,0.9380645161290323,0.4869055823569952,-0.7075092802527352,-0.13993583071415977,-0.7424147211798332,-0.5076264184689602,0.4555555555555555,0.0,0.0
0.25,0.2857142857142857,0.015033336251261062,-0.5079748631685173,0.9380645161290323,0.4869055823569952,-0.7075092802527352,-0.13993583071415977,-0.6237988787198878,0.10420898537093984,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,0.015033336251261062,-0.5079748631685173,0.9380645161290323,0.4869055823569952,-0.7075092802527352,-0.13993583071415977,-0.6237988787198878,0.10420898537093984,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,0.08433723319051424,-0.8340240634131192,0.904516129032258,0.503790489317712,-0.7208453320959809,-0.11041313986406613,-0.6700347311624408,-0.2548320590697216,0.5555555555555556,0.0,0.0
0.125,0.2857142857142857,0.08433723319051424,-0.8340240634131192,0.9819354838709676,0.3694004135079256,-0.768931149261234,-0.2500013682739119,-0.6385180217888711,0.1003610925804716,0.4,0.0,0.0
0.125,0.2857142857142857,-0.9088437037945524,-0.5339608910623613,0.952258064516129,0.4135079255685734,-0.790424289757112,-0.09840016936127519,-0.6665053277386448,0.2806567988619584,0.4555555555555555,0.0,0.0
0.125,0.2857142857142857,-0.2863861396912216,-0.4016534514510598,0.8180645161290322,0.00895933838731909,-0.005243793730517584,-0.051452952882103074,-0.5162941641136529,-0.5410348337808843,0.30000000000000004,0.0,0.0
0.375,0.42857142857142855,-0.6224575641033309,-0.1323074396113015,0.8670967741935485,0.06340454858718125,-0.06127410575026931,-0.04574804783656279,-0.529000248644823,-0.15371194165168128,0.6555555555555554,0.0,0.0
0.375,0.42857142857142855,-0.48384977022482456,-0.7844058401005052,0.9380645161290323,0.1019986216402481,-0.08700633801975717,-0.12793222069831497,-0.5130262194810181,0.16914769955245382,0.30000000000000004,0.0,0.0
0.375,0.42857142857142855,0.015033336251261062,-0.5079748631685173,0.9225806451612903,0.339421088904204,-0.737025209077509,-0.0610358658965399,-0.6239296081154684,0.19155582307176883,0.30000000000000004,0.0,0.0
0.375,0.42857142857142855,-0.9088437037945524,-0.5339608910623613,0.952258064516129,0.2994486560992419,-0.8168704486850454,-0.06974761447231019,-0.6782963065007506,0.056551827085358164,0.30000000000000004,0.0,0.0
0.375,0.42857142857142855,-0.943495652264179,-0.3709362909400604,0.9019354838709677,0.31254307374224677,-0.8300901904089061,-0.06882320007884402,-0.6789237495481614,-0.10295404712147532,0.5555555555555556,0.0,0.0
0.375,0.2857142857142857,-0.6224575641033309,-0.1323074396113015,0.8670967741935485,0.06340454858718125,-0.06127410575026931,-0.04574804783656279,-0.4927775712872316,-0.04915147137726936,0.6,0.0,0.0
0.25,0.2857142857142857,-0.6224575641033309,-0.1323074396113015,0.9419354838709677,0.11095796002756718,-0.09261512805056563,-0.1543432751995832,-0.45256793762131214,0.28518392487592104,0.4555555555555555,0.0,0.0
0.25,0.2857142857142857,-0.8741917553249259,-0.6969854911846622,0.9161290322580645,0.30634045485871814,-0.8207959117637764,-0.028374788416438333,-0.7018391032576641,0.1609085273927218,0.35555555555555557,0.0,0.0
0.25,0.2857142857142857,-0.943495652264179,-0.3709362909400604,0.9432258064516128,0.26671261199172985,-0.8495477918414802,-0.1049871550723731,-0.5727263288977326,0.1252705107349909,0.2555555555555556,0.0,0.0
0.25,0.2857142857142857,-0.44919782175519796,-0.9474304402228062,0.8954838709677418,0.08476912474155754,-0.07456738973053059,-0.06268733040555217,-0.436763798620386,0.1428237599203211,0.7999999999999999,0.0,0.0
0.25,0.42857142857142855,-0.44919782175519796,-0.9474304402228062,0.8954838709677418,0.08476912474155754,-0.07456738973053059,-0.06268733040555217,-0.42895977616660835,0.1371538057181429,0.6555555555555554,0.0,0.0
0.25,0.2857142857142857,-0.5531536671640777,-0.45835663985590336,0.9419354838709677,0.11957270847691247,-0.09498364350395636,-0.13273504501930208,-0.3482528461131158,0.03489086011188694,0.6555555555555554,0.0,0.0
0.25,0.2857142857142857,-0.5531536671640777,-0.45835663985590336,0.9419354838709677,0.11957270847691247,-0.09498364350395636,-0.13273504501930208,-0.4211557537128307,0.1314838515159647,0.5,0.0,0.0
0.25,0.2857142857142857,-0.5878056156337043,-0.29533203973360245,0.921290322580645,0.1330117160578911,-0.0997795082158583,-0.10380954222870431,-0.32223943793385706,0.015991012771292945,0.4,0.0,0.0
0.25,0.2857142857142857,0.04968528472088764,-0.6709994632908182,0.9587096774193548,0.2556857339765679,-0.5462023408617739,-0.09939587606996728,-0.5978508352384193,0.12898255688076032,0.30000000000000004,0.0,0.0
0.25,0.2857142857142857,-0.05427056068799211,-0.1819256629239154,0.9393548387096774,0.4972432804962096,-0.7155888661504674,-0.1411577349843065,-0.6187007225491244,-0.4084642091073285,0.20000000000000004,0.0,0.0
0.25,0.2857142857142857,-0.05427056068799211,-0.1819256629239154,0.9393548387096774,0.4972432804962096,-0.7155888661504674,-0.1411577349843065,-0.5812231590967114,0.015108009580750259,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,-0.8741917553249259,-0.6969854911846622,0.950967741935484,0.4238456237077877,-0.7976702451498733,-0.09610659884737563,-0.7147804426495031,0.12668503221260424,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,-0.8048878583856727,-1.023034691429264,0.847741935483871,0.24913852515506552,-0.7807850412523275,-0.002582477773606484,-0.6158641268705296,0.011192193467932599,0.30000000000000004,0.0,0.0
0.25,0.2857142857142857,-0.9781476007338056,-0.2079116908177595,0.9754838709677419,0.2894555478980014,-0.8204423421616938,-0.2267436312831879,-0.699865205487149,-0.00048733154817098834,0.5555555555555556,0.0,0.0
0.25,0.2857142857142857,-0.7852692461673072,-0.6780844283830478,0.953548387096774,0.15644383184011026,-0.811029038415467,-0.10053311288429687,-0.5408827960352113,0.26209656813311155,0.5555555555555556,0.0,0.0
0.25,0.42857142857142855,-0.5878056156337043,-0.29533203973360245,0.889032258064516,0.17608545830461753,-0.11840947587824581,-0.08106420053787627,-0.41200527653594887,-0.1950878358339398,0.20000000000000004,0.0,0.0
0.25,0.42857142857142855,-0.9781476007338056,-0.2079116908177595,0.9651612903225806,0.5106822880771882,-0.8532105390334532,-0.0850753073464957,-0.5838244999146373,0.01699799431480964,0.30000000000000004,0.0,0.0
0.25,0.42857142857142855,-0.6813134007584274,-1.1671582287499507,0.9380645161290323,0.1268090971743625,-0.7854946914928327,-0.03799082602289658,-0.5707524311272175,-0.03612534820590185,0.35555555555555557,0.0,0.0
0.125,0.42857142857142855,-0.7852692461673072,-0.6780844283830478,0.953548387096774,0.15644383184011026,-0.811029038415467,-0.10053311288429687,-0.48167940027032696,0.05912104504291196,0.05555555555555555,0.0,0.0
0.375,0.5714285714285714,-0.19746363053360289,-0.38275238864944533,0.6387096774193548,0.07029634734665748,-0.0937669145202746,-0.007738250232208568,-0.5162550033463549,0.011531810079679766,0.2555555555555556,0.0,0.0
0.375,0.5714285714285714,-0.5878056156337043,-0.29533203973360245,0.8838709677419355,0.07856650585802893,-0.0715477419223147,-0.06825913661136958,-0.472921111280187,-0.005410129204505371,0.30000000000000004,0.0,0.0
0.375,0.5714285714285714,-0.5185017186944512,-0.6213812399782043,0.9109677419354838,0.1729841488628532,-0.1222574362020764,-0.1629917868146942,-0.43288136777714614,-0.13629453911105005,0.5,0.0,0.0
